address,total_tokens_fdream,total_tokens_threebear,total_tokens_aistr,total_tokens_alch,total_tokens_ar,total_tokens_hard,total_holding_tokens,total_value_usd
0xf7dfed90e02cc1e30b0db5e7442e3fa534c0b141,0,0,0,1.18683,0,0,1.18683,0.0002129703981641426
0x31d53b654e6c9817f7456b2c03a4259802ef1ae4,0,0,0,1.18614,0,0,1.18614,0.00021284658129506
0xbba18da1b76197f9c05365c0043db46bfd91e7d8,0.39210389012136904,0,0,0,0,0,0.39210389012136904,0.0002128317099822062
0x11a755eb37871d47c6bb04c5b05801e52910c0b0,0.39177910119608184,0,0,0,0,0,0.39177910119608184,0.00021265541644344339
0xd3d54c1abdd1edf1bac3db66461c77ecb1a7ccb0,0,0,0,1.18506611528619,0,0,1.18506611528619,0.00021265387833416211
0xaad43194ae45b584b42e12b64dadbf9e995c87e4,0,0,0,1.1849109770247501,0,0,1.1849109770247501,0.00021262603958951514
0xadd8f394f411bfadc01d54722a3fc408529cc488,0,0,0,1.184372,0,0,1.184372,0.00021252932299862818
0x21c3b684746c2462ac08eff0ac9376c22c6397e8,0,0,0,1.18406835311088,0,0,1.18406835311088,0.000212474835162226
0x72be0208a944d065405bb082254bbb9c42f7c938,0,0,0,1.184047,0,0,1.184047,0.00021247100345884293
0x09729a0bd4a249020cf7c648fe6a2a304f0cfad8,0,0,0,1.18391668077352,0,0,1.18391668077352,0.0002124476183594168
0x234d3e911ed88b83b7e0764035528f4c0549555b,0,0,0,1.1832662564671401,0,0,1.1832662564671401,0.0002123309031402992
0x7693c98da9410fbd94467a3521bf97ba774d7715,0,0.2260671098758856,0,0,0,0,0.2260671098758856,0.00021230994389193024
0x6f7c1a2d1c16f54107c95f5fec7a019719d9761d,0,0,0,1.183003,0,0,1.183003,0.00021228366315257887
0x9b13e44135ee0371375f18b5e5b241d271212f05,0,0,0,1.182321,0,0,1.182321,0.0002121612818413987
0x210505d11858529c7128549acfe4f233b18f5228,0,0,0,1.1822939402916401,0,0,1.1822939402916401,0.00021215642611912712
0x2b915d975696823be90017ae33ae082eef9f9d9a,0,0,0,1.182023,0,0,1.182023,0.00021210780730953406
0x13362567a0ee4d637eb2f10682c0abf5a1b60856,0,0,0,1.181412,0,0,1.181412,0.00021199816657473775
0xc486254daa6133d59b3e48687aa1264dd615dffd,0,0,0,1.18125771946113,0,0,1.18125771946113,0.00021197048174389246
0xb6e1a90c3a83981c2336860251861475cb6e7d00,0,0,0,1.18108319803087,0,0,1.18108319803087,0.00021193916479159884
0xd689e9f85f94f154e52b2483bdd55a76526723d1,0,0,0,1.18100346647294,0,0,1.18100346647294,0.00021192485738309166
0x23f5b33966d74d0e9109486197f22b8976121f35,0,0,0,1.18097680826506,0,0,1.18097680826506,0.00021192007370796838
0x2d924a367f1a7950575cad2ccafc8f536424169d,0.39040794250030997,0,0,0,0,0,0.39040794250030997,0.00021191115948188206
0x87b1dc29dcb110dc06ead953f1a4f0c1e44ef962,0,0,0,1.18052916788302,0,0,1.18052916788302,0.00021183974699698417
0xb4c78cb37233287d3f6188912cb26861b16e62f1,0.390177683566116,0,0,0,0,0,0.390177683566116,0.0002117861762722332
0x138cf4027fb06d4a6e89ab0c3d471dff3393dfec,0,0,0,1.180208,0,0,1.180208,0.00021178211511042557
0xb64966ed38ee11a6e9fbb68eac1545545697bfe2,0,0,0,1.180208,0,0,1.180208,0.00021178211511042557
0x5011cb0e1184a8d98cd6acbf34d0be8427931829,0,0,0,1.179183,0,0,1.179183,0.00021159818425417977
0x8c2e50ff234e45d1890ae848b250cf9e3c350321,0,0,0,1.179062,0,0,1.179062,0.00021157647144090587
0x1b3c5e329b1a645386fdbc62b2438f5140d059a0,0,0,0,1.178474,0,0,1.178474,0.00021147095793507898
0x774c3f00acec83dfa03c1cbf6249b0e3db6c9b22,0,0,0,1.17833410259584,0,0,1.17833410259584,0.00021144585408207047
0xd91a2a1f70ceded07cd3e19491ed9fe1c9bb1d70,0,0,0,1.177944,0,0,1.177944,0.00021137585222404456
0xc44697f55e350702d35a516804d4a0a256a76d64,0,0,0,1.177568,0,0,1.177568,0.0002113083810026314
0xb465a56d9389852e611bb42cf894a970801c76be,0,0,0,1.177453,0,0,1.177453,0.00021128774485778436
0x6971d62056d13b0cab6c5ae30acfe6552c358ea8,0,0,0,1.17678592696639,0,0,1.17678592696639,0.0002111680421121742
0x89eb02840efb9ba567b17e56ce16a91cf5246fc5,0,0,0,1.1767693408565498,0,0,1.1767693408565498,0.00021116506582204278
0x767796969d3f1e2c2a593c25a3f32a695c08b845,0,0,0,1.17607305283777,0,0,1.17607305283777,0.000211040120601079
0x167664e98d627aef05e976323e8488b39c68ec98,0,0,0,1.1758607605777,0,0,1.1758607605777,0.0002110020258721336
0x7b1bec2d9146b6bc7105bef71b4d72c8c3019647,0,0,0,1.1755525679819498,0,0,1.1755525679819498,0.00021094672233259705
0x4849deca4620e6b549c6c08c5eb54466ed47e231,0,0,0,1.1744135418901498,0,0,1.1744135418901498,0.0002107423300942057
0xac9cc7b2bc159fa90a17f8d706f6d80abb948795,0,0,0,1.174322,0,0,1.174322,0.00021072590338373
0xca3d7394d59e405768785c82749cc3b67012e4a0,0,0,0,1.174159,0,0,1.174159,0.00021069665389146844
0xc0a3d1cbaea3bfa815df9c230e37a58de950c4b7,0,0,0,1.17391790794448,0,0,1.17391790794448,0.0002106533911907798
0x82f67a2c62cf67cca7dc73f999466adb34b4a440,0,0,0,1.173906,0,0,1.173906,0.00021065125437280482
0xc330e785e11121470e9cb251a0850ebb4eb42a71,0,0,0,1.173795,0,0,1.173795,0.00021063133600690892
0x4cfb7a0913a7bd8b91d8813c0412fd5eb68d3aa7,0,0,0,1.173648,0,0,1.173648,0.00021060495763045224
0x87ac3483521561524231ddf84b6958f756136b32,0,0,0,1.173623,0,0,1.173623,0.00021060047151200722
0x663e691637f84929a1f0f63ddde1d7bc3831c9a8,0,0,0,1.17352748073468,0,0,1.17352748073468,0.00021058333108248695
0xdfdef6f6ceeaea8a3cb29191b557450500aea953,0,0,0,1.1734211545689401,0,0,1.1734211545689401,0.0002105642514115544
0x1c3ff2e69508c3b7bdc72b38518ca410d56ba703,0,0,0,1.17332,0,0,1.17332,0.00021054609975645354
0x774efe13d51fb4da3409219f7c12c4f4fcd451ee,0,0,0,1.17325689327007,0,0,1.17325689327007,0.0002105347755858478
0xa2cec0b16e479b092515c0fc452e9abcf0288259,0,0,0,1.172618,0,0,1.172618,0.00021042012955051738
0x121285d777ded02c1a9ff0dd593f50eb9cc0baca,0,0,0,1.17187267106938,0,0,1.17187267106938,0.00021028638419598694
0x56ad32554e30e143726a232fa732fbb2122033a8,0,0,0,1.17186006267072,0,0,1.17186006267072,0.0002102841216851953
0x40cddf8edf26459e7a710df5e297a7171e22f156,0,0,0,1.17159460446516,0,0,1.17159460446516,0.0002102364866071015
0xae573f2b1ca8e33327802aa20361473dffe1a3bc,0,0,0,1.171119,0,0,1.171119,0.00021015114188855397
0x03eee5806e72b32d7f013096958238ebb0a07c4b,0,0.22376693709388515,0,0,0,0,0.22376693709388515,0.0002101497466188445
0xde480eacff51091b9419f8608665d3156341437d,0,0,0,1.170471,0,0,1.170471,0.00021003486169845904
0x6acd6d0c9a63c7f927fd815906acdb43291b0064,0,0,0,1.17046393639631,0,0,1.17046393639631,0.00021003359417194698
0x12c15fc302dcf829edca4e31884bd6baecfd30f1,0,0,0,1.170257,0,0,1.170257,0.00020999646052456968
0xcf4baafed544992a697bd60458b4528ce66669e6,0,0,0,1.170038,0,0,1.170038,0.00020995716212699126
0x6ab4c772bab17a1d83c8d1a5c48f41af74e719b0,0,0,0,1.16936580292668,0,0,1.16936580292668,0.0002098365398994189
0x893f0a6712c7de442117dec277cebd1f81a92bb2,0,0,0,1.169307,0,0,1.169307,0.0002098259880236589
0xeee361385a93bd93a5038a8a854df2b64bf288e2,0,0,0,1.169181,0,0,1.169181,0.00020980337798669598
0xfcf60a07c1f4759de1160097e80c87641297d874,0,0,0,1.169131,0,0,1.169131,0.00020979440574980592
0xf272aa435f5001b28c3ef5f6f808d7d4f2a54b2c,0,0,0,1.16908596622308,0,0,1.16908596622308,0.00020978632467551434
0x8406ec5380297db7432e8ba5792452071bd58223,0,0,0,1.16907045264494,0,0,1.16907045264494,0.00020978354084555268
0x96c0fdc4c34a8a18a50bb24c028215ad7717f80a,0,0,0,1.1690279445084102,0,0,1.1690279445084102,0.00020977591298413867
0x1439f3f756b41af3407ac53b8c5551de7cdaad23,0,0,0,1.168896,0,0,1.168896,0.00020975223623642274
0x505378c563cbc024449d6d03b09fbc4d2fca21a0,0,0,0,1.168496,0,0,1.168496,0.00020968045834130242
0x0c8c6301d072fc88c784e8a169ccf14e8a972748,0,0,0,1.16845618833254,0,0,1.16845618833254,0.00020967331434707364
0xec5ff59c881fe0dc9575947ff8799742bc07c379,0,0,0,1.167978,0,0,1.167978,0.0002095875059671216
0xdca991219af41f12b932c2d45fd4ce7cbc8dfd54,0,0,0,1.167926,0,0,1.167926,0.00020957817484075597
0xe04073e8ea762acb6198a00962256289129e6240,0,0,0,1.167362,0,0,1.167362,0.0002094769680086363
0xcf58a29877078f97609f10914174f3db4b4c96eb,0,0,0,1.167216,0,0,1.167216,0.00020945076907691738
0x33c4f99b9027d12decc992012cd3a69fc85b0223,0,0,0,1.16711439175637,0,0,1.16711439175637,0.0002094325360122808
0xc940ecde7976a040950676560c66bf2336532ec7,0,0,0,1.166946,0,0,1.166946,0.00020940231899771117
0x686bfbc90d044c4ca844448c157015f9043f874b,0,0,0,1.166906,0,0,1.166906,0.00020939514120819913
0x27213c82b05faeb558a14009a5a4fedf57490a8f,0,0,0,1.1666597438924002,0,0,1.1666597438924002,0.00020935095184553904
0xda010a381b9debf4f7614b59a1adcedde80b5ca9,0,0,0,1.16623650675664,0,0,1.16623650675664,0.000209275004168685
0x5f157368ae781c02d42c29d55a202b4122a95c0e,0,0,0,1.16608167511906,0,0,1.16608167511906,0.00020924722044607613
0x85209db10aa744776d3cf0bcb4e90b7b1c25d79e,0,0,0,1.16565233477722,0,0,1.16565233477722,0.00020917017758100739
0x2ed1eaee29284ef9a108f6c438f5c425da09844b,0,0,0,1.165494,0,0,1.165494,0.0002091417652384244
0x8f3fe72dc476783cbe953cdf748cbb0c9bade9aa,0,0,0,1.165174,0,0,1.165174,0.0002090843429223281
0xb9e8ca4d3fcf9f1e0505f2fd7b65ff5a0733d3ab,0,0,0,1.1645892987417101,0,0,1.1645892987417101,0.00020897942135834248
0x83a7469ff8e8a198a193b59025fd5000fc409353,0,0,0,1.1643443238217999,0,0,1.1643443238217999,0.0002089354618980714
0xad422b845eaafd23d9d96c2ee7dbfb29e47299b7,0,0,0,1.163733,0,0,1.163733,0.0002088257630551571
0xeedb5cd81d9c78f8fe5681fb3870cd60f489ab60,0,0,0,1.1635760411934999,0,0,1.1635760411934999,0.0002087975976232792
0x4e31d3952c795a9678158bbe7217afe06cf4267b,0,0,0,1.163354,0,0,1.163354,0.00020875775349953063
0xc3922290898ed73107b432b8b4df53f22baaf41f,0,0,0,1.162826,0,0,1.162826,0.00020866300667797178
0x6b407e679987fb4573f4ccbce1923ce10d595801,0,0,0,1.162742,0,0,1.162742,0.00020864793331999652
0x5c5afd1447d5b5f19d6f8d38de50aa99c3df2c6d,0,0,0,1.162579,0,0,1.162579,0.000208618683827735
0xadd7c6970aedde6abdd455e92d82d41f5e030e78,0,0,0,1.16246979480971,0,0,1.16246979480971,0.00020859908753099692
0x126e8170fb1dfbf9e47cd283688dfaf3afc6d795,0,0,0,1.16224,0,0,1.16224,0.0002085578520616205
0xb2fa506a1c5749da375e267dbecf81982b9d6c59,0,0,0,1.1618559501532402,0,0,1.1618559501532402,0.00020848893633756627
0x76cbf8903ab076247213e8fade05643937da53ec,0,0,0,1.1614766524807099,0,0,1.1614766524807099,0.0002084208733661706
0xb54c41a5de44fe1b878514c191014a08db6d8c57,0,0,0,1.1613674669405099,0,0,1.1613674669405099,0.00020840128059553776
0xe7b5d298ac06fc96423aebfeaaf00b8197c99b48,0,0,0,1.16134395396794,0,0,1.16134395396794,0.00020839706131634006
0xe43aa0505b5110b61b6d3f670f2df4cde14196e3,0,0,0,1.1605883397324601,0,0,1.1605883397324601,0.0002082614703179758
0x9e983f21e411cc12a8ac72dd0a39f6b9020e00c9,0,0,0,1.16048200834786,0,0,1.16048200834786,0.00020824238971054623
0x1d58f6c886629e200ccdc618093fab6a693f76c0,0,0,0,1.159725,0,0,1.159725,0.00020810654854605144
0x1fb382cb46f5158f4b5bdb09d987d01692936600,0,0,0,1.1596802363413399,0,0,1.1596802363413399,0.0002080985159430602
0x54e4f9d879a98698c9803df4fda37dd964f53dcc,0,0,0,1.159248,0,0,1.159248,0.0002080209534061205
0x7c9e606140f85e388e8cfa8e939416111083f077,0,0,0,1.15903762625662,0,0,1.15903762625662,0.00020798320294489948
0xf4321b158c1699aae3bd33a0a86ee51a48af899b,0,0,0,1.158676,0,0,1.158676,0.00020791831101609842
0xf89e4c8ab15a16c6e8fe2bd57a48c158e270b0df,0,0,0,1.15828858167024,0,0,1.15828858167024,0.0002078487908354954
0x87eb4b0c9bddb159e4418fd794b48f0f128124fb,0,0,0,1.158088,0,0,1.158088,0.00020781279751027153
0x2517a0450b59a5bc867883ee0994630c81da9fb0,0,0,0,1.157221,0,0,1.157221,0.00020765721892259824
0xa2edc1aa394848921e81ab32ad10fcc542670de0,0,0,0,1.156553,0,0,1.156553,0.00020753734983774727
0xcd662a9d7e216d10a70b2efab1868526871eda0a,0,0,0,1.15616841803477,0,0,1.15616841803477,0.00020746833862783366
0x73489bb4ffbca2e851f24320b6a410387b0a2337,0,0,0,1.1561053941746,0,0,1.1561053941746,0.00020745702932777025
0xc75214a35ac12aea42d67ebc10460d06e4ec02f2,0,0,0,1.155724,0,0,1.155724,0.0002073885901501104
0xbdd22a12efba7e946bbf12fdbf4bceef7bec1e19,0,0,0,1.15564414770012,0,0,1.15564414770012,0.00020737426107509565
0x366da3216b8d824af0db97e057238c48dd90677d,0,0,0,1.15563873986892,0,0,1.15563873986892,0.0002073732906682439
0x011db91fb1eb1bd7ec6a61da9ffa42fd02706f5d,0,0,0,1.155627,0,0,1.155627,0.0002073711840105437
0x2cfba196f61326d7cf84e05d35a2eb3e61827c9d,0,0,0,1.155218,0,0,1.155218,0.0002072977911127832
0x8a53892031f4b1617c180aa46ba454ec4eea8fbc,0,0,0,1.1543735152128902,0,0,1.1543735152128902,0.00020714625276158349
0x7a471edfb52829e831daae066fd2da17ac4d745d,0,0,0,1.15423414293921,0,0,1.15423414293921,0.00020712124314047626
0xd5f1de66f17b3ff395b59c913b07b9ec43b11293,0,0,0,1.154215,0,0,1.154215,0.00020711780804076897
0x256538ad6a9372e8224fe92ccd3913bb4b9312db,0,0,0,1.154083,0,0,1.154083,0.00020709412133537925
0x4db8d27373e0352c993ffaef872436dbd97b0d41,0,0,0,1.154009,0,0,1.154009,0.000207080842424782
0xe869f97d629e20b41264381e4c736ec0c44acee8,0,0,0,1.153767,0,0,1.153767,0.0002070374167982342
0xe9d2a233f4cbf2f4b7ddf5bb599fec4796a9fbac,0,0,0,1.15329005456901,0,0,1.15329005456901,0.0002069518314504249
0xa3b0de4f78baee5d7c7e4d9780b167708ed63536,0,0,0,1.15217,0,0,1.15217,0.0002067508435519663
0xb4866a142671461bbe3010ec8236a2cfba316045,0,0,0,1.1518802281909,0,0,1.1518802281909,0.0002066988455256603
0x5766bbcb6d6e627ba9bfa6990f9c59007ca74bd8,0,0,0,1.151511,0,0,1.151511,0.00020663258946975556
0x3512a8fc6dd30d77059e8da19f6bda82baf2d116,0.38066919474208094,0,0,0,0,0,0.38066919474208094,0.00020662502386657947
0x966c7c11c65bae494a76e5a96f5ce6a0d6569df4,0,0,0,1.151326,0,0,1.151326,0.00020659939219326242
0x094c45a79b598eea7d828a80d408ad76ae1bc005,0,0,0,1.15100655545047,0,0,1.15100655545047,0.0002065420695498301
0x843365ddd96babf2debcd461239dd2123113b3d1,0,0,0,1.15093569295802,0,0,1.15093569295802,0.00020652935364845248
0x190cbaadae148de126b3b2a7eed2c3f90407d80a,0,0,0,1.150772,0,0,1.150772,0.00020649997980852074
0x705c6996d8659f1341b6bc7bb1b9d7ccaeea4c51,0,0,0,1.15020608949652,0,0,1.15020608949652,0.00020639843014660507
0x0955f2a0b9ceb4514aa593bb81af30d5e95d672e,0,0,0,1.149468,0,0,1.149468,0.00020626598387042848
0x37e75b761b6b9d19ed2eb5cf84fc90d516ec4e64,0,0,0,1.14846229014103,0,0,1.14846229014103,0.00020608551452848192
0x2c822a8e7a22c97976b4afa7cb70b4eccb60eb50,0,0,0,1.148219,0,0,1.148219,0.0002060418573929153
0xeba7d1ee413388058ab04bc26162604bc0dc7714,0,0,0,1.14818703943059,0,0,1.14818703943059,0.00020603612223691752
0x6409f5df285989421bb2babe68cc806a52f1e3cf,0,0,0,1.147753,0,0,1.147753,0.0002059582361451001
0x3d218d3f53fa71e17672ce0992d8c29f636207ac,0,0,0,1.147627,0,0,1.147627,0.00020593562610813718
0x5c75535948e5e1e8317efb0f704094cb00c95a58,0,0,0,1.147613,0,0,1.147613,0.00020593311388180798
0x492a23765cdc790c85e03037b1bc40ca84d94540,0.37920128720515955,0,0,0,0,0,0.37920128720515955,0.00020582825219700476
0xffe964284f31713026ea3f03e8613da035a4fe2b,0,0,0,1.147024,0,0,1.147024,0.00020582742093124332
0x7e1c36ffef2ad17b16887cd46ee12827da7c7d09,0,0,0,1.14664318143699,0,0,1.14664318143699,0.00020575908504405428
0xbe75c8eac206cc3e1e8cf7c49a3fb273bc2e4b84,0,0,0,1.1464529659414902,0,0,1.1464529659414902,0.00020572495187433867
0xebaa35970b2d4f62312acc1b827a400d0830253f,0,0,0,1.146242,0,0,1.146242,0.00020568709514628305
0xcfd2cb2b02aca5fe47edcbe7fe4eb31427528e6f,0,0,0,1.146173,0,0,1.146173,0.00020567471345937481
0x02dd43294c2ea1e70e7f2af5124efc8dd1e041ba,0,0,0,1.14609528084642,0,0,1.14609528084642,0.00020566076716623853
0xa36f363a4e6635f5109a74e7192e3f0ac325838a,0,0,0,1.145991,0,0,1.145991,0.00020564205451709504
0xa6acfbf1171108aac32af8b23ef954023100f6a2,0,0,0,1.145838,0,0,1.145838,0.00020561459947221152
0x3124c90f69905946404929c52d098d58352c0a3d,0,0,0,1.144122,0,0,1.144122,0.00020530667230214534
0x8433f2db07756f1c21dbc44c6ca3a66ec2fb44e5,0,0,0,1.143764,0,0,1.143764,0.00020524243108601266
0x21849eddb31afbd20d379e3b040645b8cb6d54ab,0,0,0,1.143259,0,0,1.143259,0.00020515181149342323
0xee234cf8c7fdf1ad6567aae12a32692af7fd0fcc,0,0,0,1.14238462067106,0,0,1.14238462067106,0.00020499490872400312
0x826b5917c07a1fd1c0e1849b0b8c0c472bf93b1b,0,0,0,1.14233,0,0,1.14233,0.0002049851073320063
0xd4da59a2ca165f9319ddc2d4797d4b830022935c,0,0,0,1.141989,0,0,1.141989,0.00020492391667641617
0xe348d6a43d071ed2cc1dc3a1cd4e996041dfe68a,0,0,0,1.141825,0,0,1.141825,0.00020489448773941687
0xc87ad9ceb819b3238c8890e86b692ff010fcacb8,0,0,0,1.141359,0,0,1.141359,0.00020481086649160168
0x99530bd4387bc3e63edcd43c866fbe1ca526b68d,0,0,0,1.14128597633973,0,0,1.14128597633973,0.00020479776278003127
0x547eb0a2d8bc141cefa747917a56d0388f13c5d4,0,0,0,1.14126797848641,0,0,1.14126797848641,0.00020479453315996128
0xb486575664e574e03a79cba390bc341909a3ea1d,0,0,0,1.14098902808994,0,0,1.14098902808994,0.0002047444769792073
0x95d47959917fb0652763da8ca2b0e4f7d009dac0,0,0,0,1.140793,0,0,1.140793,0.00020470930077000642
0x9c603e764d236b6ea6cba01da274cd65131fd2cf,0,0,0,1.140585,0,0,1.140585,0.00020467197626454384
0x39eb9bfa9addd8e1b62522d858d13b6888e6df2d,0,0,0,1.14046408625584,0,0,1.14046408625584,0.00020465027892942653
0x76fe105bb4fbdabca5ed143a0855d63c9fe577fe,0,0,0,1.139986,0,0,1.139986,0.00020456448886660116
0xad6face7234433d8e10c794ce62cb89f736be432,0,0,0,1.13963403278178,0,0,1.13963403278178,0.0002045013302014132
0x4d49e7321b1564c90dbccbfdd2872e6bdaa64e6b,0,0,0,1.138636,0,0,1.138636,0.00020432223847057006
0x4756e58ca5820e30dab5d430d493725834039c06,0,0,0,1.138468,0,0,1.138468,0.00020429209175461952
0x7a87d5426b14ba0277a41ea80b09b1648e86bc46,0,0,0,1.13674685706845,0,0,1.13674685706845,0.0002039832417125498
0x9e4b2ce8511dac5e5c541c2599160f2ccc33fdca,0,0,0,1.136276,0,0,1.136276,0.00020389874888936013
0xc5fc25d298de6a9db97ddd1a0dcab0659e51edb4,0,0,0,1.135933,0,0,1.135933,0.00020383719934429447
0xab1cab4a7fc3c0a81f8fac311d2acaece197275f,0,0,0,1.135725,0,0,1.135725,0.0002037998748388319
0x8ab48f59afac5d54ea2a0a521aeb0e2abdddf5a3,0,0,0,1.135586,0,0,1.135586,0.00020377493202027757
0xe537bb83f8afc59bce737316f321603106660817,0,0,0,0.5856063410830837,0.6784890661952536,0,1.2640954072783375,0.00020376051924197327
0xe6980c6ffb9bd5932b7f47642c510da4699e04de,0,0,0,1.1354720165216299,0,0,1.1354720165216299,0.00020375447828488782
0x4a6d6052b54c848d07880e41ea44e2889755b098,0,0,0,1.135395,0,0,1.135395,0.0002037406580753576
0xdebc46cdd6c9bf43335098b99447a8ecde3af79a,0,0,0,1.13516890835676,0,0,1.13516890835676,0.00020370008711971746
0xe2546b9271e312ec1d81cc57a200c859fd4c0e52,0,0,0,1.134986,0,0,1.134986,0.0002036672651775971
0xdce95f9691060177eafa86964c72abeeb6a50814,0,0,0,1.134926,0,0,1.134926,0.00020365649849332906
0x25fbe62cf778725681472743ca2da267a91e41cf,0,0,0,1.13446162326941,0,0,1.13446162326941,0.0002035731685326675
0xbd0f84d5632495abbf8e023285d9a38a35c19958,0,0,0,1.133994,0,0,1.133994,0.00020348925599769866
0xd9cacf74845d0892b8e1b8eb0ede469c76236513,0,0,0,1.133916,0,0,1.133916,0.0002034752593081502
0xd011cc925414a451cdaa5118f341161f08670613,0,0,0,1.13381439964484,0,0,1.13381439964484,0.00020345702765905805
0x7c4b69935608e031a15e08667b6bd570e5975752,0,0,0,1.1337076152997099,0,0,1.1337076152997099,0.00020343786577024493
0x3131c64371fef66396408fc77ff10168243c69eb,0,0,0,1.133417,0,0,1.133417,0.00020338571638398758
0x7f98b6b2ed85388f934d21124b7bb138b0009d56,0,0,0,1.133345,0,0,1.133345,0.00020337279636286595
0x5b650a7fd38d69de32e29bccf1d3ae7d04d3642d,0,0,0,1.133104,0,0,1.133104,0.0002033295501810559
0x39d4389386246e76c60c6f71668863a4104fbc4b,0,0,0,1.132445,0,0,1.132445,0.0002032112960988452
0xafc497fe734ae7b36c4a0bbc183a3382e5ff0002,0,0,0,1.132257,0,0,1.132257,0.00020317756048813867
0x13dc6c82500d75d28e814cad09d3f02eb270c280,0,0,0,1.13216873091509,0,0,1.13216873091509,0.00020316172106534108
0xc74e2c641cfa5030418d4c33e7a2083a69df1a4a,0,0,0,1.131332,0,0,1.131332,0.0002030115741056729
0xc110db0651fefd108b6a8da3c0ab59e41122f27c,0,0,0,1.13110566356236,0,0,1.13110566356236,0.0002029709592229658
0x4ada909308cb4ef67b73d8088a84231a967fd03b,0,0,0,1.130846,0,0,1.130846,0.0002029243639631017
0x45ad0e8bde62f0a110193d6d9093ee4af878fb01,0,0,0,1.13064206241542,0,0,1.13064206241542,0.00020288776843670902
0x5853d68368944495bb85d2f9f2d79bdd52205ed3,0,0,0,1.13049491349538,0,0,1.13049491349538,0.00020286136333733473
0x58e0c4bb15a3f8567ecffd86409c84394ae81d0b,0,0,0,1.13018985449434,0,0,1.13018985449434,0.00020280662210487937
0x21421cd41ddd8455e8ddadfe0b4dc22bea2c6846,0,0,0,1.130009,0,0,1.130009,0.00020277416871756243
0x25428f83b3bafcb47a6c9fb0ed843a45ad215249,0,0,0,0.41316058324043686,0.8839255624787447,0,1.2970861457191816,0.0002026938393013848
0x327e4b633747bd8936bad6a690e1c4d2b8818a0d,0,0,0,1.12939106329816,0,0,1.12939106329816,0.00020266328322812325
0x89be151ea4fb207ce1ca9364217c70a4886eb322,0,0,0,1.12931296102574,0,0,1.12931296102574,0.00020264926818632718
0xaf06791f37e694a87733640d7082fdb67a10860f,0,0,0,1.1292328136785998,0,0,1.1292328136785998,0.00020263488616663417
0x9cd27e4c887528e04b30d1b57a49d5927b64a88f,0,0,0,1.129009,0,0,1.129009,0.0002025947239797616
0x539697277e1ce7b08cdee7c5e85f075d775bc078,0,0,0,1.12861846333947,0,0,1.12861846333947,0.00020252464423111118
0x7da053422b2e264ed5b62f555110096776f2ead0,0,0,0,1.12859247899566,0,0,1.12859247899566,0.00020251998147734928
0xa28baf08f357152372d04e5a75d63744830bb44e,0,0,0,1.12820664853113,0,0,1.12820664853113,0.0002024507462308061
0xd89559d6e3b44ad5027421e5bee4cd98e851e82b,0,0,0,1.12809678676307,0,0,1.12809678676307,0.00020243103211464226
0xdeb48c1dfa60075c7e9e468702117174f79aca87,0,0,0,1.12773771336101,0,0,1.12773771336101,0.00020236659828215837
0xf08b91070d72db6299ddf53acb41b5dd6fb5af63,0,0,0,1.127648,0,0,1.127648,0.00020235049969161468
0xfcf4df89b4e12f2f51f4bb6a03708a1d16fa9623,0,0,0,1.12761,0,0,1.12761,0.00020234368079157826
0xb2710a2ceb42921b24398c383f3a7b6571146498,0,0,0,1.12743,0,0,1.12743,0.0002023113807387741
0xbd1bf23895a95628ba8ef0603de0a5c206070696,0,0,0,1.127325,0,0,1.127325,0.00020229253904130502
0xbb60f0ed095629932679d8611320340af064526d,0,0,0,1.12692236506119,0,0,1.12692236506119,0.00020222028832028082
0x6e46d1b02c9f060c62608ec71761836620e0c429,0,0,0,1.12678812682018,0,0,1.12678812682018,0.00020219619997431995
0x709a5d02c0a746d06761ff340209322d734955c4,0,0,0,1.126591,0,0,1.126591,0.0002021608266037592
0xd5e64f03a25bc25ced5ccd2071ffebd48702eeed,0,0,0,1.126493,0,0,1.126493,0.00020214324101945475
0xe35ad2bde90cffa63f39d03ce168046b1ea67875,0,0,0,1.1259856952483,0,0,1.1259856952483,0.00020205220785130085
0xd719692da25fceaba4d29973cd0b808ad3a3a250,0,0,0,1.125838,0,0,1.125838,0.0002020257047161952
0x6d586846159319941893b1f0132de02022ba794c,0,0,0,1.12536566480382,0,0,1.12536566480382,0.0002019409466507626
0xe61a0ed622b18182332f3d887c2e711028485999,0,0,0,1.12509359518935,0,0,1.12509359518935,0.00020189212519013044
0x4946b6d0d665b38999d59543a6296b1c176a491a,0,0,0,1.125012,0,0,1.125012,0.00020187748336277173
0xca91eb36e9ee0aa59c74f98f16c496ac78f77271,0,0,0,0.8362790434309932,0.3561186022193201,0,1.1923976456503134,0.0002018582374515692
0x921afa0f1ad853b92b4c0725177742a6cf3abecb,0,0,0,1.124794,0,0,1.124794,0.00020183836440993116
0x2d242cef1cd8874317c71f329f6ca0fb2f605f02,0,0,0,1.12411229367456,0,0,1.12411229367456,0.0002017160357971054
0x7b39dbe08b0ec592f84d8ec02f19f48ba2bd1276,0,0,0,1.12376308264056,0,0,1.12376308264056,0.00020165337171467213
0x5f5fe6a068877772ce1fd70fd41b2b0ea4c1c1c7,0,0,0,1.1232652048526002,0,0,1.1232652048526002,0.00020156403016555484
0xf759c956a306431d96fffbc8118c4a8924556051,0,0,0,1.123181,0,0,1.123181,0.00020154892004785844
